BAC_Q3_2014,17.07,17.969999
BAC_Q2_2014,15.38,17.08
BAC_Q1_2014,17.280001,15.31
BAC_Q4_2013,15.69,17.15
BAC_Q3_2013,13.85,15.64
BAC_Q2_2013,12.95,13.69
BAC_Q1_2013,12.15,12.95
BAC_Q4_2012,12.05,12.15
BAC_Q3_2012,8.87,11.32
BAC_Q2_2012,8.20,8.87
BAC_Q1_2012,9.54,8.20
BAC_Q4_2011,5.75,9.54
BAC_Q3_2011,6.08,5.45
BAC_Q2_2011,10.98,6.18
BAC_Q1_2011,13.45,11.17
BAC_Q4_2010,13.85,13.35
BAC_Q3_2010,13.22,13.38
BAC_Q2_2010,14.32,13.21
BAC_Q1_2010,18.02,14.62
BAC_Q4_2009,15.24,17.690001
BAC_Q3_2009,16.959999,15.31
BAC_Q2_2009,13.27,17.26
BAC_Q1_2009,6.45,13.26
BAC_Q4_2008,13.92,6.36
BAC_Q3_2008,34.57,13.57
BAC_Q2_2008,23.309999,32.400002
BAC_Q1_2008,39.259998,24.74
BAC_Q4_2007,41.529999,38.150002
BAC_Q3_2007,50.040001,41.700001
BAC_Q2_2007,49.150002,50.040001
BAC_Q1_2007,51.200001,49.150002
BAC_Q4_2006,53.400002,51.200001
BAC_Q3_2006,53.529999,53.799999
BAC_Q2_2006,48.189999,53.529999
BAC_Q1_2006,45.849998,48.799999
BAC_Q4_2005,46.919998,45.73
BAC_Q3_2005,42.470001,46.759998
BAC_Q2_2005,45.610001,42.150002
BAC_Q1_2005,44.419998,46.50
BAC_Q4_2004,46.66,44.099998
BAC_Q3_2004,43.529999,46.599998
BAC_Q2_2004,84.629997,43.68
BAC_Q1_2004,81.449997,84.580002
BAC_Q4_2003,79.75,81.779999
BAC_Q3_2003,78.449997,79.900002
BAC_Q2_2003,78.900002,78.720001
BAC_Q1_2003,67.449997,79.620003
BAC_Q4_2002,69.910004,67.010002
BAC_Q3_2002,63.810001,69.349998
BAC_Q2_2002,70.360001,64.07
BAC_Q2_2002,70.360001,64.07
BAC_Q1_2002,67.050003,70.360001
BAC_Q1_2002,67.050003,70.360001
BAC_Q4_2001,62.310001,67.050003
CVX_Q4_2015,89.529999,95.190002
CVX_Q3_2015,79.720001,90.309998
CVX_Q2_2015,96.300003,77.150002
CVX_Q1_2015,105.769997,97.449997
CVX_Q4_2014,111.629997,105.620003
CVX_Q3_2014,118.800003,113.440002
CVX_Q2_2014,130.940002,120.510002
CVX_Q1_2014,119.150002,130.149994
CVX_Q4_2013,124.459999,118.790001
CVX_Q3_2013,121.269997,124.790001
CVX_Q2_2013,118.349998,121.599998
CVX_Q1_2013,118.989998,118.349998
CVX_Q4_2012,110.269997,118.989998
CVX_Q3_2012,116.919998,107.68
CVX_Q2_2012,105.589996,116.919998
CVX_Q1_2012,106.849998,105.589996
CVX_Q4_2011,108.739998,106.849998
CVX_Q3_2011,91.93,107.860001
CVX_Q2_2011,102.709999,92.959999
CVX_Q1_2011,108.290001,101.790001
CVX_Q4_2010,91.660004,109.309998
CVX_Q2_2010,68.190002,81.690002
CVX_Q1_2010,76.400002,68.220001
CVX_Q2_2009,66.93,71.120003
CVX_Q4_2008,74.230003,67.440002
CVX_Q3_2008,81.510002,71.25
CVX_Q2_2008,98.260002,78.849998
CVX_Q1_2008,85.080002,98.300003
CVX_Q4_2007,93.959999,84.949997
CVX_Q3_2007,93.300003,94.010002
CVX_Q4_2006,72.769997,74.050003
CVX_Q3_2006,64.900002,74.260002
CVX_Q2_2006,62.27,64.900002
CVX_Q1_2006,58.349998,62.450001
GE_Q4_2015,30.549999,31.889999
GE_Q3_2015,25.15,30.74
GE_Q2_2015,26.67,24.73
GE_Q1_2015,24.719999,26.82
GE_Q4_2014,25.34,25.09
GE_Q3_2014,25.43,25.700001
GE_Q2_2014,26.27,25.360001
GE_Q1_2014,25.83,26.440001
GE_Q4_2013,27.860001,26.02
GE_Q3_2013,23.940001,27.84
GE_Q2_2013,23.209999,23.879999
GE_Q1_2013,23.030001,23.209999
GE_Q4_2012,21.51,23.030001
GE_Q3_2012,22.73,20.450001
GE_Q2_2012,20.74,22.73
GE_Q1_2012,20.030001,20.74
GE_Q4_2011,18.23,20.030001
GE_Q3_2011,15.10,18.00
GE_Q2_2011,18.860001,15.65
GE_Q1_2011,20.139999,18.59
GE_Q4_2010,18.49,20.08
GE_Q3_2010,16.40,18.209999
GE_Q2_2010,14.33,16.459999
GE_Q1_2010,18.27,14.47
GE_Q4_2009,15.22,18.209999
GE_Q3_2009,16.309999,15.38
GE_Q2_2009,11.76,16.83
GE_Q1_2009,9.91,11.84
GE_Q4_2008,16.51,10.33
GE_Q1_2006,34.790001,33.330002
GE_Q4_2005,35.099998,34.740002
GE_Q4_2004,36.709999,36.099998
GE_Q3_2004,33.700001,36.540001
GE_Q2_2004,32.400002,33.400002
GE_Q1_2004,30.42,32.400002
GE_Q1_2003,25.549999,28.719999
GE_Q4_2002,24.65,25.450001
GE_Q3_2002,24.75,24.530001
GE_Q2_2002,29.059999,24.00
GE_Q1_2002,37.049999,29.059999
GOOGL_Q4_2015,762.200012,768.340027
GOOGL_Q3_2015,637.940002,770.00
GOOGL_Q2_2015,543.659973,631.830017
GOOGL_Q1_2015,554.830017,545.090027
GOOGL_Q4_2014,532.599976,557.940002
GOOGL_Q3_2014,586.799988,540.50
GOOGL_Q1_2014,1120.269981,586.76001
GOOGL_Q4_2013,1115.459976,1130.399977
GOOGL_Q3_2013,880.249984,1120.339979
GOOGL_Q2_2013,886.450015,869.080012
GOOGL_Q1_2013,795.009991,886.450015
GOOGL_Q4_2012,719.420006,795.009991
GOOGL_Q3_2012,759.050014,701.690012
GOOGL_Q2_2012,581.82001,759.050014
GOOGL_Q1_2012,640.770035,581.82001
GOOGL_Q4_2011,652.939982,640.770035
GOOGL_Q3_2011,509.849998,642.749986
GOOGL_Q2_2011,506.740013,520.209989
GOOGL_Q1_2011,588.760023,501.990007
GOOGL_Q4_2010,596.480018,582.999981
GOOGL_Q3_2010,529.999994,602.050004
GOOGL_Q2_2010,445.290018,529.160014
GOOGL_Q1_2010,571.350021,454.959996
GOOGL_Q4_2009,626.950006,565.049992
GOOGL_Q4_2009,626.950006,565.049992
GOOGL_Q3_2009,493.000013,621.660013
GOOGL_Q3_2009,493.000013,621.660013
GOOGL_Q2_2009,424.200015,499.999994
GOOGL_Q2_2009,424.200015,499.999994
GOOGL_Q1_2009,343.779995,424.00002
GOOGL_Q1_2009,343.779995,424.00002
GOOGL_Q4_2008,308.60,348.929992
GOOGL_Q3_2008,411.149998,300.219991
GOOGL_Q2_2008,519.580004,395.980002
GOOGL_Q1_2008,447.740019,532.469995
GOOGL_Q4_2007,692.869983,435.64001
GOOGL_Q3_2007,569.969994,704.929994
GOOGL_Q2_2007,525.489982,569.969994
GOOGL_Q1_2007,457.760019,525.489982
GOOGL_Q4_2006,466.000001,457.760019
